ID,duration,wav,spk_id
03_6_03-01-04-01-02-01-03,3.5702291666666666,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-02-01-03.wav,03
03_7_03-01-06-01-02-02-03,3.2032083333333334,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-02-02-03.wav,03
03_8_03-01-02-02-02-02-03,4.004,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-02-02-03.wav,03
03_9_03-01-08-01-01-01-03,3.2365625,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-01-03.wav,03
03_10_03-01-01-01-01-02-03,3.5035,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-01-02-03.wav,03
03_11_03-01-04-02-02-01-03,3.470125,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-02-01-03.wav,03
03_12_03-01-01-01-02-01-03,3.5035,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-02-01-03.wav,03
03_13_03-01-03-01-01-01-03,3.7704166666666667,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-01-01-03.wav,03
03_14_03-01-03-01-02-02-03,3.5035,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-02-02-03.wav,03
03_15_03-01-07-02-02-02-03,3.9372708333333333,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-02-02-03.wav,03
03_16_03-01-07-01-02-01-03,3.6036041666666665,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-01-03.wav,03
03_17_03-01-07-02-01-02-03,4.104104166666667,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-01-02-03.wav,03
03_18_03-01-07-01-01-02-03,3.970645833333333,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-02-03.wav,03
03_19_03-01-03-01-01-02-03,3.6035833333333334,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-01-02-03.wav,03
03_20_03-01-06-02-02-01-03,3.3033125,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-01-03.wav,03
03_21_03-01-05-01-01-01-03,4.004,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-01-01-03.wav,03
03_22_03-01-06-02-01-02-03,3.9038958333333333,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-01-02-03.wav,03
03_23_03-01-04-01-01-01-03,3.6036041666666665,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-01-01-03.wav,03
03_24_03-01-07-02-01-01-03,4.104104166666667,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-01-01-03.wav,03
03_25_03-01-08-02-02-01-03,3.5035,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-02-01-03.wav,03
03_26_03-01-03-02-01-02-03,4.404395833333333,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-01-02-03.wav,03
03_27_03-01-05-01-02-01-03,3.8038125,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-02-01-03.wav,03
03_28_03-01-07-01-01-01-03,4.037375,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-01-03.wav,03
03_29_03-01-07-02-02-01-03,3.8371666666666666,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-02-01-03.wav,03
03_30_03-01-04-01-01-02-03,3.5702291666666666,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-01-02-03.wav,03
03_31_03-01-01-01-01-01-03,3.4367708333333336,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-01-01-03.wav,03
03_32_03-01-08-02-01-01-03,3.2699375,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-01-03.wav,03
03_33_03-01-05-02-01-02-03,4.404416666666667,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-01-02-03.wav,03
03_34_03-01-05-01-01-02-03,4.070729166666666,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-01-02-03.wav,03
03_35_03-01-06-01-01-01-03,3.7370833333333335,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-01-01-03.wav,03
03_36_03-01-04-02-01-01-03,3.7704375,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-01-01-03.wav,03
03_37_03-01-02-01-01-01-03,3.8371666666666666,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-01-01-03.wav,03
03_38_03-01-06-01-02-01-03,3.5035,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-02-01-03.wav,03
03_39_03-01-08-01-01-02-03,3.370041666666667,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-02-03.wav,03
03_40_03-01-02-02-02-01-03,4.137458333333333,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-02-01-03.wav,03
03_41_03-01-06-02-01-01-03,3.3033125,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-01-01-03.wav,03
04_0_03-01-07-01-01-01-04,3.9039166666666665,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-01-04.wav,04
04_1_03-01-07-01-02-02-04,3.8038125,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-02-04.wav,04
04_2_03-01-02-02-01-02-04,3.8038125,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-01-02-04.wav,04
04_3_03-01-06-02-01-02-04,3.403395833333333,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-01-02-04.wav,04
04_4_03-01-07-02-02-01-04,3.8705416666666665,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-02-01-04.wav,04
04_5_03-01-06-02-01-01-04,3.9372708333333333,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-01-01-04.wav,04
04_6_03-01-02-01-02-01-04,3.636979166666667,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-01-04.wav,04
04_7_03-01-07-02-01-02-04,4.037375,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-01-02-04.wav,04
04_8_03-01-06-02-02-02-04,3.5702291666666666,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-02-04.wav,04
04_9_03-01-04-02-01-01-04,3.6703333333333332,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-01-01-04.wav,04
04_10_03-01-07-01-01-02-04,3.9038958333333333,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-02-04.wav,04
04_11_03-01-05-01-01-02-04,3.6036041666666665,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-02-04.wav,04
04_12_03-01-05-01-01-01-04,3.703708333333333,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-01-04.wav,04
04_13_03-01-08-02-02-01-04,3.470125,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-02-01-04.wav,04
04_14_03-01-05-02-01-01-04,3.7704375,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-01-01-04.wav,04
04_15_03-01-04-02-02-01-04,3.7704375,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-01-04.wav,04
04_16_03-01-04-01-02-01-04,3.4367708333333336,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-02-01-04.wav,04
04_17_03-01-03-02-01-02-04,3.5702291666666666,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-02-04.wav,04
04_18_03-01-03-02-02-01-04,3.6036041666666665,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-01-04.wav,04
04_19_03-01-01-01-01-01-04,3.3032916666666665,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-01-04.wav,04
04_20_03-01-06-01-02-01-04,3.470125,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-02-01-04.wav,04
04_21_03-01-01-01-02-01-04,3.2699375,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-02-01-04.wav,04
04_22_03-01-08-02-01-01-04,3.6703333333333332,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-01-01-04.wav,04
04_23_03-01-08-02-01-02-04,3.5702291666666666,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-01-02-04.wav,04
04_24_03-01-08-01-02-01-04,3.6369583333333333,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-02-01-04.wav,04
04_25_03-01-06-01-02-02-04,3.470125,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-02-02-04.wav,04
04_26_03-01-06-01-01-02-04,3.2365833333333334,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-02-04.wav,04
04_27_03-01-03-01-02-01-04,3.5035,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-01-04.wav,04
04_28_03-01-02-02-02-02-04,4.037375,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-02-04.wav,04
04_29_03-01-04-01-01-01-04,3.370041666666667,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-01-04.wav,04
04_30_03-01-04-01-01-02-04,3.403395833333333,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-02-04.wav,04
04_31_03-01-04-02-01-02-04,3.7704375,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-01-02-04.wav,04
04_32_03-01-08-01-02-02-04,3.43675,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-02-02-04.wav,04
04_33_03-01-03-01-01-01-04,3.5035,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-01-04.wav,04
04_34_03-01-03-01-01-02-04,3.5368541666666666,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-02-04.wav,04
04_35_03-01-04-02-02-02-04,3.7704375,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-02-04.wav,04
04_36_03-01-05-02-01-02-04,3.8705208333333334,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-01-02-04.wav,04
04_37_03-01-03-02-01-01-04,3.8705416666666665,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-01-04.wav,04
04_38_03-01-02-02-02-01-04,3.8037916666666667,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-01-04.wav,04
04_39_03-01-05-02-02-02-04,3.8371666666666666,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-02-04.wav,04
04_40_03-01-05-01-02-01-04,3.470125,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-02-01-04.wav,04
04_41_03-01-06-02-02-01-04,3.6036041666666665,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-01-04.wav,04
05_0_03-01-02-02-02-02-05,4.304291666666667,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-02-05.wav,05
05_1_03-01-05-01-01-01-05,3.8705416666666665,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-01-05.wav,05
05_2_03-01-06-02-01-02-05,3.5702291666666666,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-02-05.wav,05
05_3_03-01-03-02-02-01-05,3.6035833333333334,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-01-05.wav,05
05_4_03-01-03-02-01-01-05,4.137479166666667,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-01-05.wav,05
05_5_03-01-08-01-02-01-05,3.069729166666667,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-01-05.wav,05
05_6_03-01-02-02-02-01-05,4.7714375,/home/caryzxy/datasets/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-01-05.wav,05
